,Village,District,Region,Population
3877,John Chiwaka,Mzimba,North,1576.1784511784513
3878,John Nyirenda,Mzimba,North,1576.1784511784513
3879,Jolowale Nyirenda,Mzimba,North,1576.1784511784513
3880,Jombo Ward,Mzimba,North,1576.1784511784513
3881,Joseph Jere,Mzimba,North,1576.1784511784513
3882,Joseph Kamanga,Mzimba,North,1576.1784511784513
3883,Juma,Mzimba,North,1576.1784511784513
3884,Kachilika,Mzimba,North,1576.1784511784513
3885,Kachipupha,Mzimba,North,1576.1784511784513
3886,Kadyela Banda,Mzimba,North,1576.1784511784513
3887,Kalani,Mzimba,North,1576.1784511784513
3888,Kalimandanda,Mzimba,North,1576.1784511784513
3889,Kamalizga Mkandawire,Mzimba,North,1576.1784511784513
3890,Kamangadazi,Mzimba,North,1576.1784511784513
3891,Kamangadazi Nhlema,Mzimba,North,1576.1784511784513
3892,Kamangeni Masango,Mzimba,North,1576.1784511784513
3893,Kamangilira,Mzimba,North,1576.1784511784513
3894,Kamawika,Mzimba,North,1576.1784511784513
3895,Kamkwamba Nyambose,Mzimba,North,1576.1784511784513
3896,Kamoza Nyirenda,Mzimba,North,1576.1784511784513
3897,Kampepule Nqumayo,Mzimba,North,1576.1784511784513
3898,Kampeya Chiumia,Mzimba,North,1576.1784511784513
3899,Kamtchayeni Mnthali,Mzimba,North,1576.1784511784513
3900,Kamthambani,Mzimba,North,1576.1784511784513
3901,Kamugodi,Mzimba,North,1576.1784511784513
3902,Kamulamba,Mzimba,North,1576.1784511784513
3903,Kangawa,Mzimba,North,1576.1784511784513
3904,Kanowanga Mjuma,Mzimba,North,1576.1784511784513
3905,Kanyerere Ngala,Mzimba,North,1576.1784511784513
3906,Kanyimbo,Mzimba,North,1576.1784511784513
3907,Kanyunya Mvula,Mzimba,North,1576.1784511784513
3908,Kapezera,Mzimba,North,1576.1784511784513
3909,Kaseka,Mzimba,North,1576.1784511784513
3910,Katoto,Mzimba,North,1576.1784511784513
3911,Kayira,Mzimba,North,1576.1784511784513
3912,Kayombo,Mzimba,North,1576.1784511784513
3913,Kazuwa Ngwira,Mzimba,North,1576.1784511784513
3914,Kazuwa Tchongwe,Mzimba,North,1576.1784511784513
3915,Kenani,Mzimba,North,1576.1784511784513
3916,Khawango,Mzimba,North,1576.1784511784513
3917,Khozapi Mtonga,Mzimba,North,1576.1784511784513
3918,Kumwenda,Mzimba,North,1576.1784511784513
3919,Lameck Ngoma,Mzimba,North,1576.1784511784513
3920,Langa Lungu,Mzimba,North,1576.1784511784513
3921,Langa Zulu,Mzimba,North,1576.1784511784513
3922,Lazaro Jere,Mzimba,North,1576.1784511784513
3923,Loti Kaunda,Mzimba,North,1576.1784511784513
3924,Lusangazi Forest,Mzimba,North,1576.1784511784513
3925,Luwinga,Mzimba,North,1576.1784511784513
3926,Mafafazi Nsini,Mzimba,North,1576.1784511784513
3927,Magade Soko,Mzimba,North,1576.1784511784513
3928,Magezana,Mzimba,North,1576.1784511784513
3929,Magwegwe Nkosi,Mzimba,North,1576.1784511784513
3930,Mahekeya Makwakwa,Mzimba,North,1576.1784511784513
3931,Majimusingo,Mzimba,North,1576.1784511784513
3932,Majoya,Mzimba,North,1576.1784511784513
3933,Malaya Nkhata,Mzimba,North,1576.1784511784513
3934,Malivenji,Mzimba,North,1576.1784511784513
3935,Manyowa Ziba,Mzimba,North,1576.1784511784513
3936,Mapala,Mzimba,North,1576.1784511784513
3937,Mapale,Mzimba,North,1576.1784511784513
3938,Masowaka Mweuka,Mzimba,North,1576.1784511784513
3939,Matchumi Jere,Mzimba,North,1576.1784511784513
3940,Matemanga Mfuni,Mzimba,North,1576.1784511784513
3941,Matula,Mzimba,North,1576.1784511784513
3942,Mawa Nhlepuni,Mzimba,North,1576.1784511784513
3943,Mbaya Qongwani,Mzimba,North,1576.1784511784513
3944,Mboiso Ngoma,Mzimba,North,1576.1784511784513
3945,Mboyonga Munthali,Mzimba,North,1576.1784511784513
3946,Mhambose,Mzimba,North,1576.1784511784513
3947,Mkondambili Mphasi,Mzimba,North,1576.1784511784513
3948,Mlera,Mzimba,North,1576.1784511784513
3949,Mlokotathupa,Mzimba,North,1576.1784511784513
3950,Mloyi Nkhambule,Mzimba,North,1576.1784511784513
3951,Moffat Nkosi,Mzimba,North,1576.1784511784513
3952,Mopho Jere,Mzimba,North,1576.1784511784513
3953,Moses Chirambo,Mzimba,North,1576.1784511784513
3954,Moses Hara,Mzimba,North,1576.1784511784513
3955,Moses Nyambose,Mzimba,North,1576.1784511784513
3956,Moses Tembo,Mzimba,North,1576.1784511784513
3957,Mphita Mkandawire,Mzimba,North,1576.1784511784513
3958,Mponda Ngulube,Mzimba,North,1576.1784511784513
3959,Mqando Nkhula,Mzimba,North,1576.1784511784513
3960,Msakula,Mzimba,North,1576.1784511784513
3961,Msapata Nyangulu,Mzimba,North,1576.1784511784513
3962,Mtambalala,Mzimba,North,1576.1784511784513
3963,Mtembwachalo,Mzimba,North,1576.1784511784513
3964,Mthovu,Mzimba,North,1576.1784511784513
3965,Mugombera Jere,Mzimba,North,1576.1784511784513
3966,Mungoniyumo Nyangulu,Mzimba,North,1576.1784511784513
3967,Mutchangani Ndhlovu,Mzimba,North,1576.1784511784513
3968,Mwachololo,Mzimba,North,1576.1784511784513
3969,Mwase,Mzimba,North,1576.1784511784513
3970,Mwenda,Mzimba,North,1576.1784511784513
3971,Mzemba,Mzimba,North,1576.1784511784513
3972,Mzila Phiri,Mzimba,North,1576.1784511784513
3973,Mziwa,Mzimba,North,1576.1784511784513
3974,Ndalama,Mzimba,North,1576.1784511784513
3975,Ndenge Chaula,Mzimba,North,1576.1784511784513
3976,Ndindani Ngalamira,Mzimba,North,1576.1784511784513
3977,Nkhasako Nyirenda,Mzimba,North,1576.1784511784513
3978,Nkhombole Harawa,Mzimba,North,1576.1784511784513
3979,Nthangwanika,Mzimba,North,1576.1784511784513
3980,Nyankhwemba Munthali,Mzimba,North,1576.1784511784513
3981,Nyirongo,Mzimba,North,1576.1784511784513
3982,Palango Mhango,Mzimba,North,1576.1784511784513
3983,Palato Gondwe,Mzimba,North,1576.1784511784513
3984,Paulos Shaba,Mzimba,North,1576.1784511784513
3985,Paulosi Mthandi,Mzimba,North,1576.1784511784513
3986,Penyani,Mzimba,North,1576.1784511784513
3987,Peter Sibande,Mzimba,North,1576.1784511784513
3988,Phillip Makwakwa,Mzimba,North,1576.1784511784513
3989,Robert Singini,Mzimba,North,1576.1784511784513
3990,Robertson,Mzimba,North,1576.1784511784513
3991,Safali Jere,Mzimba,North,1576.1784511784513
3992,Salawayake Chunga,Mzimba,North,1576.1784511784513
3993,Samuel Makwakwa,Mzimba,North,1576.1784511784513
3994,Samuel Nkhoswe,Mzimba,North,1576.1784511784513
3995,Samuel Siula,Mzimba,North,1576.1784511784513
3996,Satiele Nkhambule,Mzimba,North,1576.1784511784513
3997,Saulosi Chiumia,Mzimba,North,1576.1784511784513
3998,Scott Mhango,Mzimba,North,1576.1784511784513
3999,Siliya Kavuta,Mzimba,North,1576.1784511784513
4000,Silundu Kanyika,Mzimba,North,1576.1784511784513
4001,Simon Hara,Mzimba,North,1576.1784511784513
4002,Sitima Nkhambule,Mzimba,North,1576.1784511784513
4003,Sokopo Chinula,Mzimba,North,1576.1784511784513
4004,Somfula Jere,Mzimba,North,1576.1784511784513
4005,Sunthika,Mzimba,North,1576.1784511784513
4006,Tchayako Thela,Mzimba,North,1576.1784511784513
4007,Thandata,Mzimba,North,1576.1784511784513
4008,Thandeka,Mzimba,North,1576.1784511784513
4009,Thukwayo Jere,Mzimba,North,1576.1784511784513
4010,Thula,Mzimba,North,1576.1784511784513
4011,Tikatika,Mzimba,North,1576.1784511784513
4012,Timeyo Chipeta,Mzimba,North,1576.1784511784513
4013,Timeyo Uteka,Mzimba,North,1576.1784511784513
4014,Timoro Nyasulu,Mzimba,North,1576.1784511784513
4015,Tutumale,Mzimba,North,1576.1784511784513
4016,Tyanda Ngulube,Mzimba,North,1576.1784511784513
4017,Ulemu,Mzimba,North,1576.1784511784513
4018,Venge Nkosi,Mzimba,North,1576.1784511784513
4019,Vinyoni Mabagha,Mzimba,North,1576.1784511784513
4020,Vwalauheni Moyo,Mzimba,North,1576.1784511784513
4021,Vyalema Kumwenda,Mzimba,North,1576.1784511784513
4022,Wainga Singini,Mzimba,North,1576.1784511784513
4023,Wato Kumwenda,Mzimba,North,1576.1784511784513
4024,Wilson Jere,Mzimba,North,1576.1784511784513
4025,Wilson Moyo,Mzimba,North,1576.1784511784513
4026,Yadomola Kumwenda,Mzimba,North,1576.1784511784513
4027,Yakhobe Chisi,Mzimba,North,1576.1784511784513
4028,Yapoma Matupi,Mzimba,North,1576.1784511784513
4029,Yeremiya Nyirenda,Mzimba,North,1576.1784511784513
4030,Yesaya,Mzimba,North,1576.1784511784513
4031,Yesaya Jere,Mzimba,North,1576.1784511784513
4032,Yesaya Shawa,Mzimba,North,1576.1784511784513
4033,Yobe Jere,Mzimba,North,1576.1784511784513
4034,Yobe Sambo,Mzimba,North,1576.1784511784513
4035,Yohane Jere,Mzimba,North,1576.1784511784513
4036,Zabron Nkosi,Mzimba,North,1576.1784511784513
4037,Zembe Chaula,Mzimba,North,1576.1784511784513
4038,Zgagota,Mzimba,North,1576.1784511784513
4039,Zgoka Pundi,Mzimba,North,1576.1784511784513
4040,Ziga Tembo,Mzimba,North,1576.1784511784513
4041,Zigondo,Mzimba,North,1576.1784511784513
4042,Zikhetha Mujima,Mzimba,North,1576.1784511784513
4043,Zintonga Mvula,Mzimba,North,1576.1784511784513
4044,Zithyoka Hara,Mzimba,North,1576.1784511784513
4045,Zungwala Chima,Mzimba,North,1576.1784511784513
4046,Aaron Hara,Mzimba,North,1576.1784511784513
4047,Abela,Mzimba,North,1576.1784511784513
4048,Agripa Jere,Mzimba,North,1576.1784511784513
4049,Alick Kasenga,Mzimba,North,1576.1784511784513
4050,Alick Lukhanda,Mzimba,North,1576.1784511784513
4051,Alifeyo Jere,Mzimba,North,1576.1784511784513
4052,Amon Kambwera,Mzimba,North,1576.1784511784513
4053,Amoni,Mzimba,North,1576.1784511784513
4054,Andrea,Mzimba,North,1576.1784511784513
4055,Baba Kachali,Mzimba,North,1576.1784511784513
4056,Basopo Lungu,Mzimba,North,1576.1784511784513
4057,Batimeyo,Mzimba,North,1576.1784511784513
4058,Bayani Mnyenyembe,Mzimba,North,1576.1784511784513
4059,Bemisa,Mzimba,North,1576.1784511784513
4060,Benjamani Zimba,Mzimba,North,1576.1784511784513
4061,Bhankhazi,Mzimba,North,1576.1784511784513
4062,Binduwindu Tembo,Mzimba,North,1576.1784511784513
4063,Bisa,Mzimba,North,1576.1784511784513
4064,Bolo Kaposka,Mzimba,North,1576.1784511784513
4065,Bondera Nyirenda,Mzimba,North,1576.1784511784513
4066,Bongoyo Msimuko,Mzimba,North,1576.1784511784513
4067,Boti Kumwenda,Mzimba,North,1576.1784511784513
4068,Box Dindi,Mzimba,North,1576.1784511784513
4069,Chaima Ngulube,Mzimba,North,1576.1784511784513
4070,Chanamana Mwandira,Mzimba,North,1576.1784511784513
4071,Chananga Longwe,Mzimba,North,1576.1784511784513
4072,Chankhaza,Mzimba,North,1576.1784511784513
4073,Chapampha Moyo,Mzimba,North,1576.1784511784513
4074,Chapolonga Ngulube,Mzimba,North,1576.1784511784513
4075,Charotwa Ngulube,Mzimba,North,1576.1784511784513
4076,Chawuluma Nyirongo,Mzimba,North,1576.1784511784513
4077,Chekha,Mzimba,North,1576.1784511784513
4078,Chibamba,Mzimba,North,1576.1784511784513
4079,Chibekhu Ngulube,Mzimba,North,1576.1784511784513
4080,Chibisa Ngulube,Mzimba,North,1576.1784511784513
4081,Chibo,Mzimba,North,1576.1784511784513
4082,Chibula,Mzimba,North,1576.1784511784513
4083,Chibula Moyo,Mzimba,North,1576.1784511784513
4084,Chibwana,Mzimba,North,1576.1784511784513
4085,Chibwana Ngulub,Mzimba,North,1576.1784511784513
4086,Chidiwa Nzima,Mzimba,North,1576.1784511784513
4087,Chidyake Hara,Mzimba,North,1576.1784511784513
4088,Chigoga Jere,Mzimba,North,1576.1784511784513
4089,Chigona Mkandawire,Mzimba,North,1576.1784511784513
4090,Chigowo Nyirenda,Mzimba,North,1576.1784511784513
4091,Chihayi,Mzimba,North,1576.1784511784513
4092,Chikhota Mkhalipi,Mzimba,North,1576.1784511784513
4093,Chikoma Bota,Mzimba,North,1576.1784511784513
4094,Chikomeni,Mzimba,North,1576.1784511784513
4095,Chikondawange Lusale,Mzimba,North,1576.1784511784513
4096,Chikongera Tchuwa,Mzimba,North,1576.1784511784513
4097,Chikosela Gondwe,Mzimba,North,1576.1784511784513
4098,Chikwa Theu,Mzimba,North,1576.1784511784513
4099,Chilawo,Mzimba,North,1576.1784511784513
4100,Chilimbana,Mzimba,North,1576.1784511784513
4101,Chilindila Chirwa,Mzimba,North,1576.1784511784513
4102,Chilomba,Mzimba,North,1576.1784511784513
4103,Chilongozgi Gondwe,Mzimba,North,1576.1784511784513
4104,Chimangamachira,Mzimba,North,1576.1784511784513
4105,Chimgolo Ngoma,Mzimba,North,1576.1784511784513
4106,Chimugonda,Mzimba,North,1576.1784511784513
4107,Chimuluchi Nkhoma,Mzimba,North,1576.1784511784513
4108,Chimusebezo Banda,Mzimba,North,1576.1784511784513
4109,Chimusolo Jere,Mzimba,North,1576.1784511784513
4110,Chimutu Hara,Mzimba,North,1576.1784511784513
4111,Chimutunga Jere,Mzimba,North,1576.1784511784513
4112,Chimwembe Chinkhuntha,Mzimba,North,1576.1784511784513
4113,Chimzimu Mvula,Mzimba,North,1576.1784511784513
4114,Chimzongonda,Mzimba,North,1576.1784511784513
4115,Chindakuzele,Mzimba,North,1576.1784511784513
4116,Chindevu Kamanga,Mzimba,North,1576.1784511784513
4117,Ching'anyi Mkandawire,Mzimba,North,1576.1784511784513
4118,Chinjati Kaunda,Mzimba,North,1576.1784511784513
4119,Chinjobvu,Mzimba,North,1576.1784511784513
4120,Chinkholongo Mkandawire,Mzimba,North,1576.1784511784513
4121,Chinkwangwa,Mzimba,North,1576.1784511784513
4122,Chinombo Tchaya,Mzimba,North,1576.1784511784513
4123,Chinyamazana,Mzimba,North,1576.1784511784513
4124,Chipazi,Mzimba,North,1576.1784511784513
4125,Chiponda Kumwenda,Mzimba,North,1576.1784511784513
4126,Chipoyola,Mzimba,North,1576.1784511784513
4127,Chisakasa,Mzimba,North,1576.1784511784513
4128,Chisambo,Mzimba,North,1576.1784511784513
4129,Chisasa Chipeta,Mzimba,North,1576.1784511784513
4130,Chisausau Chipeta,Mzimba,North,1576.1784511784513
4131,Chisavi Nkhowani,Mzimba,North,1576.1784511784513
4132,Chitandika Jumbo,Mzimba,North,1576.1784511784513
4133,Chitapa Moyo,Mzimba,North,1576.1784511784513
4134,Chitete,Mzimba,North,1576.1784511784513
4135,Chitha Muthumba,Mzimba,North,1576.1784511784513
4136,Chithamthumba,Mzimba,North,1576.1784511784513
4137,Chiti Bota,Mzimba,North,1576.1784511784513
4138,Chitowo Kumwenda,Mzimba,North,1576.1784511784513
4139,Chivina Mwaya,Mzimba,North,1576.1784511784513
4140,Chivukutu,Mzimba,North,1576.1784511784513
4141,Chiwandauka,Mzimba,North,1576.1784511784513
4142,Chiwaula Mtonga,Mzimba,North,1576.1784511784513
4143,Chiwaya,Mzimba,North,1576.1784511784513
4144,Chiweku,Mzimba,North,1576.1784511784513
4145,Chiwole Zgambo,Mzimba,North,1576.1784511784513
4146,Chiwomba,Mzimba,North,1576.1784511784513
4147,Chizapo Kachali,Mzimba,North,1576.1784511784513
4148,Chizete Mithi,Mzimba,North,1576.1784511784513
4149,Chizute Zimba,Mzimba,North,1576.1784511784513
4150,Chombwe,Mzimba,North,1576.1784511784513
4151,Chongeya,Mzimba,North,1576.1784511784513
4152,Dakalimale,Mzimba,North,1576.1784511784513
4153,Daniel Jere,Mzimba,North,1576.1784511784513
4154,Daudi Mbizi,Mzimba,North,1576.1784511784513
4155,Daulire Moyo,Mzimba,North,1576.1784511784513
4156,Davide Moyo,Mzimba,North,1576.1784511784513
4157,Didimu Nyama,Mzimba,North,1576.1784511784513
4158,Dowela Phiri,Mzimba,North,1576.1784511784513
4159,Dunduzu,Mzimba,North,1576.1784511784513
4160,Eliakim Ngulube,Mzimba,North,1576.1784511784513
4161,Elifala Mhlanga,Mzimba,North,1576.1784511784513
4162,Elija Tembo,Mzimba,North,1576.1784511784513
4163,Emtelera Mwanza,Mzimba,North,1576.1784511784513
4164,Ephangweni,Mzimba,North,1576.1784511784513
4165,Forest Reserve,Mzimba,North,1576.1784511784513
4166,Gideon Mwale,Mzimba,North,1576.1784511784513
4167,Goldema,Mzimba,North,1576.1784511784513
4168,Gowa Zimba,Mzimba,North,1576.1784511784513
4169,Goyani Mkandawire,Mzimba,North,1576.1784511784513
4170,Gundazichi,Mzimba,North,1576.1784511784513
4171,Gwazeni Shaba,Mzimba,North,1576.1784511784513
4172,Hanock Ngwira,Mzimba,North,1576.1784511784513
4173,Issac Tembo,Mzimba,North,1576.1784511784513
4174,Jacob Phiri,Mzimba,North,1576.1784511784513
4175,James Moyo,Mzimba,North,1576.1784511784513
4176,Jamison Shaba,Mzimba,North,1576.1784511784513
4177,January Chirwa,Mzimba,North,1576.1784511784513
4178,Jenda,Mzimba,North,1576.1784511784513
4179,Jeremia Samwiri,Mzimba,North,1576.1784511784513
4180,Jilimono Chima,Mzimba,North,1576.1784511784513
4181,Jini Phiri,Mzimba,North,1576.1784511784513
4182,Joel Mhango,Mzimba,North,1576.1784511784513
4183,John Chisi,Mzimba,North,1576.1784511784513
4184,Jojo Katundu,Mzimba,North,1576.1784511784513
4185,Jona,Mzimba,North,1576.1784511784513
4186,Joseph Mumba,Mzimba,North,1576.1784511784513
4187,Julias,Mzimba,North,1576.1784511784513
4188,Julizga,Mzimba,North,1576.1784511784513
4189,Juma Njolwa,Mzimba,North,1576.1784511784513
4190,Kabiti,Mzimba,North,1576.1784511784513
4191,Kachijere,Mzimba,North,1576.1784511784513
4192,Kachingwe,Mzimba,North,1576.1784511784513
4193,Kachuma,Mzimba,North,1576.1784511784513
4194,Kadange,Mzimba,North,1576.1784511784513
4195,Kadulira Shaba,Mzimba,North,1576.1784511784513
4196,Kagikhomere,Mzimba,North,1576.1784511784513
4197,Kajawa,Mzimba,North,1576.1784511784513
4198,Kajoko Chiumia,Mzimba,North,1576.1784511784513
4199,Kalemba,Mzimba,North,1576.1784511784513
4200,Kalyamani,Mzimba,North,1576.1784511784513
4201,Kam'manja,Mzimba,North,1576.1784511784513
4202,Kamangadazi,Mzimba,North,1576.1784511784513
4203,Kamangadazi Makamo,Mzimba,North,1576.1784511784513
4204,Kamangadazi Soko,Mzimba,North,1576.1784511784513
4205,Kambeba Zimba,Mzimba,North,1576.1784511784513
4206,Kambombo Kumwenda,Mzimba,North,1576.1784511784513
4207,Kamchere Kumwenda,Mzimba,North,1576.1784511784513
4208,Kamchocho,Mzimba,North,1576.1784511784513
4209,Kamchocho Banda,Mzimba,North,1576.1784511784513
4210,Kamende,Mzimba,North,1576.1784511784513
4211,Kamkunthe,Mzimba,North,1576.1784511784513
4212,Kampheti,Mzimba,North,1576.1784511784513
4213,Kampoti Phiri,Mzimba,North,1576.1784511784513
4214,Kamteteka Hara,Mzimba,North,1576.1784511784513
4215,Kamwanzamchenga,Mzimba,North,1576.1784511784513
4216,Kamzati Nyangu,Mzimba,North,1576.1784511784513
4217,Kamzunguzeni,Mzimba,North,1576.1784511784513
4218,Kanavula,Mzimba,North,1576.1784511784513
4219,Kandani Phiri,Mzimba,North,1576.1784511784513
4220,Kandodo Chisi,Mzimba,North,1576.1784511784513
4221,Kanjala,Mzimba,North,1576.1784511784513
4222,Kanyalu Chadewa,Mzimba,North,1576.1784511784513
4223,Kapaika Nyirongo,Mzimba,North,1576.1784511784513
4224,Kapantha,Mzimba,North,1576.1784511784513
4225,Kapatamoyo,Mzimba,North,1576.1784511784513
4226,Kaphika,Mzimba,North,1576.1784511784513
4227,Kapindula Nyirongo,Mzimba,North,1576.1784511784513
4228,Kapopo Mhlanga,Mzimba,North,1576.1784511784513
4229,Kapote Mphamba,Mzimba,North,1576.1784511784513
4230,Kapulapula,Mzimba,North,1576.1784511784513
4231,Kasaila,Mzimba,North,1576.1784511784513
4232,Kasezga,Mzimba,North,1576.1784511784513
4233,Kasichi,Mzimba,North,1576.1784511784513
4234,Kasitomu,Mzimba,North,1576.1784511784513
4235,Kasolota Mvula,Mzimba,North,1576.1784511784513
4236,Kasoti,Mzimba,North,1576.1784511784513
4237,Kasuntha Kumwenda,Mzimba,North,1576.1784511784513
4238,Kasuntha Nyirongo,Mzimba,North,1576.1784511784513
4239,Katambalala Phiri,Mzimba,North,1576.1784511784513
4240,Kathundu,Mzimba,North,1576.1784511784513
4241,Katondeka Mhango,Mzimba,North,1576.1784511784513
4242,Kavalo,Mzimba,North,1576.1784511784513
4243,Kawale,Mzimba,North,1576.1784511784513
4244,Kaweteka Langa,Mzimba,North,1576.1784511784513
4245,Kayidoke Luhanga,Mzimba,North,1576.1784511784513
4246,Kondowole Ngulube,Mzimba,North,1576.1784511784513
4247,Kong'oli Chilanga,Mzimba,North,1576.1784511784513
4248,Kunawani Banda,Mzimba,North,1576.1784511784513
4249,Lameck,Mzimba,North,1576.1784511784513
4250,Lameck Nyangu,Mzimba,North,1576.1784511784513
4251,Lazaro,Mzimba,North,1576.1784511784513
4252,Lazaro Gausi,Mzimba,North,1576.1784511784513
4253,Lelemba Mkandawire,Mzimba,North,1576.1784511784513
4254,Lithuli Makamo,Mzimba,North,1576.1784511784513
4255,Lobema Sibande,Mzimba,North,1576.1784511784513
4256,Londowala Bota,Mzimba,North,1576.1784511784513
4257,Loti Mkuntha,Mzimba,North,1576.1784511784513
4258,Lufu Nkwinika,Mzimba,North,1576.1784511784513
4259,Lukhwawa,Mzimba,North,1576.1784511784513
4260,Lunkhumba,Mzimba,North,1576.1784511784513
4261,Lupenga Zimba,Mzimba,North,1576.1784511784513
4262,Lupiya Madhlopa,Mzimba,North,1576.1784511784513
4263,Luwawa Camp,Mzimba,North,1576.1784511784513
4264,M'bobo Mtunga,Mzimba,North,1576.1784511784513
4265,M'bongo Mwanza,Mzimba,North,1576.1784511784513
4266,Madede Nzima,Mzimba,North,1576.1784511784513
4267,Magodi Madhlopa,Mzimba,North,1576.1784511784513
4268,Magodi Shumba,Mzimba,North,1576.1784511784513
4269,Magulu Chavula,Mzimba,North,1576.1784511784513
4270,Maguzo Mafuleka,Mzimba,North,1576.1784511784513
4271,Majiyakwenda,Mzimba,North,1576.1784511784513
4272,Makantha Chirwa,Mzimba,North,1576.1784511784513
4273,Makhuwira,Mzimba,North,1576.1784511784513
4274,Malamula Somba,Mzimba,North,1576.1784511784513
4275,Malanga,Mzimba,North,1576.1784511784513
4276,Malaya Phiri,Mzimba,North,1576.1784511784513
4277,Maliba Soko,Mzimba,North,1576.1784511784513
4278,Malizweni Lungu,Mzimba,North,1576.1784511784513
4279,Mangaliso Nkwinika,Mzimba,North,1576.1784511784513
4280,Mankhangala,Mzimba,North,1576.1784511784513
4281,Mapira,Mzimba,North,1576.1784511784513
4282,Marahleka Nkhambule,Mzimba,North,1576.1784511784513
