,Officer_Code,ApptType_Code,Facility_Type,FacilityType,Time,Officer
3832,L03,LabMolec,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3833,E01,LabMolec,Urban_HealthCentre,Dispensary,0.0,DCSA
3834,D01,LabMolec,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3835,D02,LabMolec,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3836,D03,LabMolec,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3837,C01,LabMolec,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3838,T01,LabMolec,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3839,R01,LabMolec,Urban_HealthCentre,Dispensary,0.0,Radiographer
3840,R02,LabMolec,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3841,R03,LabMolec,Urban_HealthCentre,Dispensary,0.0,Sonographer
3842,R04,LabMolec,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3843,M01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Medical officer
3844,M02,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3845,N01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3846,N02,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3847,M03,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3848,P01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3849,P02,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3850,P03,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3851,L01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3852,L02,LabTBMicro,Urban_HealthCentre,Dispensary,6.0,Lab Technocian
3853,L03,LabTBMicro,Urban_HealthCentre,Dispensary,14.0,Lab Assist
3854,E01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,DCSA
3855,D01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3856,D02,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3857,D03,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3858,C01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3859,T01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3860,R01,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Radiographer
3861,R02,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3862,R03,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Sonographer
3863,R04,LabTBMicro,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3864,M01,LabSero,Urban_HealthCentre,Dispensary,0.0,Medical officer
3865,M02,LabSero,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3866,N01,LabSero,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3867,N02,LabSero,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3868,M03,LabSero,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3869,P01,LabSero,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3870,P02,LabSero,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3871,P03,LabSero,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3872,L01,LabSero,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3873,L02,LabSero,Urban_HealthCentre,Dispensary,4.0,Lab Technocian
3874,L03,LabSero,Urban_HealthCentre,Dispensary,6.0,Lab Assist
3875,E01,LabSero,Urban_HealthCentre,Dispensary,0.0,DCSA
3876,D01,LabSero,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3877,D02,LabSero,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3878,D03,LabSero,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3879,C01,LabSero,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3880,T01,LabSero,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3881,R01,LabSero,Urban_HealthCentre,Dispensary,0.0,Radiographer
3882,R02,LabSero,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3883,R03,LabSero,Urban_HealthCentre,Dispensary,0.0,Sonographer
3884,R04,LabSero,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3885,M01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Medical officer
3886,M02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3887,N01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3888,N02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3889,M03,LabCyto,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3890,P01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3891,P02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3892,P03,LabCyto,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3893,L01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3894,L02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
3895,L03,LabCyto,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3896,E01,LabCyto,Urban_HealthCentre,Dispensary,0.0,DCSA
3897,D01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3898,D02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3899,D03,LabCyto,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3900,C01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3901,T01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3902,R01,LabCyto,Urban_HealthCentre,Dispensary,0.0,Radiographer
3903,R02,LabCyto,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3904,R03,LabCyto,Urban_HealthCentre,Dispensary,0.0,Sonographer
3905,R04,LabCyto,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3906,M01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Medical officer
3907,M02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3908,N01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3909,N02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3910,M03,LabHisto,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3911,P01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3912,P02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3913,P03,LabHisto,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3914,L01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3915,L02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
3916,L03,LabHisto,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3917,E01,LabHisto,Urban_HealthCentre,Dispensary,0.0,DCSA
3918,D01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3919,D02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3920,D03,LabHisto,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3921,C01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3922,T01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3923,R01,LabHisto,Urban_HealthCentre,Dispensary,0.0,Radiographer
3924,R02,LabHisto,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3925,R03,LabHisto,Urban_HealthCentre,Dispensary,0.0,Sonographer
3926,R04,LabHisto,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3927,M01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Medical officer
3928,M02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3929,N01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3930,N02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3931,M03,LabTrans,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3932,P01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3933,P02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3934,P03,LabTrans,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3935,L01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3936,L02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
3937,L03,LabTrans,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3938,E01,LabTrans,Urban_HealthCentre,Dispensary,0.0,DCSA
3939,D01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3940,D02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3941,D03,LabTrans,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3942,C01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3943,T01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3944,R01,LabTrans,Urban_HealthCentre,Dispensary,0.0,Radiographer
3945,R02,LabTrans,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3946,R03,LabTrans,Urban_HealthCentre,Dispensary,0.0,Sonographer
3947,R04,LabTrans,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3948,M01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Medical officer
3949,M02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3950,N01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3951,N02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3952,M03,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3953,P01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3954,P02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3955,P03,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3956,L01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3957,L02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
3958,L03,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3959,E01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,DCSA
3960,D01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3961,D02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3962,D03,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3963,C01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3964,T01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3965,R01,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Radiographer
3966,R02,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3967,R03,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Sonographer
3968,R04,Ultrasound,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3969,M01,Mammography,Urban_HealthCentre,Dispensary,0.0,Medical officer
3970,M02,Mammography,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3971,N01,Mammography,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3972,N02,Mammography,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3973,M03,Mammography,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3974,P01,Mammography,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3975,P02,Mammography,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3976,P03,Mammography,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3977,L01,Mammography,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3978,L02,Mammography,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
3979,L03,Mammography,Urban_HealthCentre,Dispensary,0.0,Lab Assist
3980,E01,Mammography,Urban_HealthCentre,Dispensary,0.0,DCSA
3981,D01,Mammography,Urban_HealthCentre,Dispensary,0.0,Dental Officer
3982,D02,Mammography,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
3983,D03,Mammography,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
3984,C01,Mammography,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
3985,T01,Mammography,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
3986,R01,Mammography,Urban_HealthCentre,Dispensary,0.0,Radiographer
3987,R02,Mammography,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
3988,R03,Mammography,Urban_HealthCentre,Dispensary,0.0,Sonographer
3989,R04,Mammography,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
3990,M01,MRI,Urban_HealthCentre,Dispensary,0.0,Medical officer
3991,M02,MRI,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
3992,N01,MRI,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
3993,N02,MRI,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
3994,M03,MRI,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
3995,P01,MRI,Urban_HealthCentre,Dispensary,0.0,Pharmacist
3996,P02,MRI,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
3997,P03,MRI,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
3998,L01,MRI,Urban_HealthCentre,Dispensary,0.0,Lab Officer
3999,L02,MRI,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4000,L03,MRI,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4001,E01,MRI,Urban_HealthCentre,Dispensary,0.0,DCSA
4002,D01,MRI,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4003,D02,MRI,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
4004,D03,MRI,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
4005,C01,MRI,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4006,T01,MRI,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4007,R01,MRI,Urban_HealthCentre,Dispensary,0.0,Radiographer
4008,R02,MRI,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4009,R03,MRI,Urban_HealthCentre,Dispensary,0.0,Sonographer
4010,R04,MRI,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4011,M01,Tomography,Urban_HealthCentre,Dispensary,0.0,Medical officer
4012,M02,Tomography,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4013,N01,Tomography,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4014,N02,Tomography,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4015,M03,Tomography,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4016,P01,Tomography,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4017,P02,Tomography,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4018,P03,Tomography,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4019,L01,Tomography,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4020,L02,Tomography,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4021,L03,Tomography,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4022,E01,Tomography,Urban_HealthCentre,Dispensary,0.0,DCSA
4023,D01,Tomography,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4024,D02,Tomography,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
4025,D03,Tomography,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
4026,C01,Tomography,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4027,T01,Tomography,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4028,R01,Tomography,Urban_HealthCentre,Dispensary,0.0,Radiographer
4029,R02,Tomography,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4030,R03,Tomography,Urban_HealthCentre,Dispensary,0.0,Sonographer
4031,R04,Tomography,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4032,M01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Medical officer
4033,M02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4034,N01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4035,N02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4036,M03,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4037,P01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4038,P02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4039,P03,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4040,L01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4041,L02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4042,L03,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4043,E01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,DCSA
4044,D01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4045,D02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
4046,D03,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
4047,C01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4048,T01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4049,R01,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Radiographer
4050,R02,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4051,R03,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Sonographer
4052,R04,Radiotherapy,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4053,M01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Medical officer
4054,M02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4055,N01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4056,N02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4057,M03,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4058,P01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4059,P02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4060,P03,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4061,L01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4062,L02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4063,L03,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4064,E01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,DCSA
4065,D01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4066,D02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
4067,D03,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
4068,C01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4069,T01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4070,R01,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Radiographer
4071,R02,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4072,R03,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Sonographer
4073,R04,DiagRadio,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4074,M01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Medical officer
4075,M02,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4076,N01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4077,N02,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4078,M03,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4079,P01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4080,P02,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4081,P03,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4082,L01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4083,L02,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4084,L03,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4085,E01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,DCSA
4086,D01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4087,D02,DentAccidEmerg,Urban_HealthCentre,Dispensary,50.0,Dental Therapist
4088,D03,DentAccidEmerg,Urban_HealthCentre,Dispensary,15.0,Dental Assistant
4089,C01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4090,T01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4091,R01,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Radiographer
4092,R02,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4093,R03,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Sonographer
4094,R04,DentAccidEmerg,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4095,M01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Medical officer
4096,M02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4097,N01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4098,N02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4099,M03,DentSurg,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4100,P01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4101,P02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4102,P03,DentSurg,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4103,L01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4104,L02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4105,L03,DentSurg,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4106,E01,DentSurg,Urban_HealthCentre,Dispensary,0.0,DCSA
4107,D01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4108,D02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Dental Therapist
4109,D03,DentSurg,Urban_HealthCentre,Dispensary,0.0,Dental Assistant
4110,C01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4111,T01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4112,R01,DentSurg,Urban_HealthCentre,Dispensary,0.0,Radiographer
4113,R02,DentSurg,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4114,R03,DentSurg,Urban_HealthCentre,Dispensary,0.0,Sonographer
4115,R04,DentSurg,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4116,M01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Medical officer
4117,M02,DentalU5,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4118,N01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4119,N02,DentalU5,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4120,M03,DentalU5,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4121,P01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4122,P02,DentalU5,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4123,P03,DentalU5,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4124,L01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4125,L02,DentalU5,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4126,L03,DentalU5,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4127,E01,DentalU5,Urban_HealthCentre,Dispensary,0.0,DCSA
4128,D01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4129,D02,DentalU5,Urban_HealthCentre,Dispensary,15.0,Dental Therapist
4130,D03,DentalU5,Urban_HealthCentre,Dispensary,30.0,Dental Assistant
4131,C01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4132,T01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4133,R01,DentalU5,Urban_HealthCentre,Dispensary,0.0,Radiographer
4134,R02,DentalU5,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4135,R03,DentalU5,Urban_HealthCentre,Dispensary,0.0,Sonographer
4136,R04,DentalU5,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4137,M01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Medical officer
4138,M02,DentalO5,Urban_HealthCentre,Dispensary,0.0,Clinical Officer
4139,N01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Nurse Officer
4140,N02,DentalO5,Urban_HealthCentre,Dispensary,0.0,Md Wife Tech
4141,M03,DentalO5,Urban_HealthCentre,Dispensary,0.0,Med. Assistant
4142,P01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Pharmacist
4143,P02,DentalO5,Urban_HealthCentre,Dispensary,0.0,Pharm Technician
4144,P03,DentalO5,Urban_HealthCentre,Dispensary,0.0,Pharm Assist
4145,L01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Lab Officer
4146,L02,DentalO5,Urban_HealthCentre,Dispensary,0.0,Lab Technocian
4147,L03,DentalO5,Urban_HealthCentre,Dispensary,0.0,Lab Assist
4148,E01,DentalO5,Urban_HealthCentre,Dispensary,0.0,DCSA
4149,D01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Dental Officer
4150,D02,DentalO5,Urban_HealthCentre,Dispensary,15.0,Dental Therapist
4151,D03,DentalO5,Urban_HealthCentre,Dispensary,20.0,Dental Assistant
4152,C01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Mental Health Staff
4153,T01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Nutrition Staff
4154,R01,DentalO5,Urban_HealthCentre,Dispensary,0.0,Radiographer
4155,R02,DentalO5,Urban_HealthCentre,Dispensary,0.0,Radiography Technician
4156,R03,DentalO5,Urban_HealthCentre,Dispensary,0.0,Sonographer
4157,R04,DentalO5,Urban_HealthCentre,Dispensary,0.0,Radiotherapy Technician
4158,M01,MentOPD,Urban_HealthCentre,Dispensary,0.0,Medical officer
